customer_id,industry,segment,signup_date,subscription_id,plan_tier,mrr,start_date,end_date,status,logins_last_30_days,reports_generated,api_calls,ticket_count,avg_resolution_time,avg_csat,is_churned,engagement_risk_tier,tenure_days
CUST_02294,EdTech,Mid-Market,2022-03-22,SUB_02294,Pro,199,2022-03-22,,Active,31,1,743,2.0,53.5,3.5,0,Healthy (16+ logins),650.0
CUST_02295,E-commerce,SMB,2023-08-19,SUB_02295,Pro,199,2023-08-19,,Active,13,12,749,5.0,48.6,3.6,0,Medium Risk (6-15 logins),135.0
CUST_02296,E-commerce,SMB,2022-07-18,SUB_02296,Pro,199,2022-07-18,2022-08-24,Churned,2,0,17,1.0,20.0,5.0,1,High Risk (≤5 logins),37.0
CUST_02297,Healthcare,Mid-Market,2023-07-09,SUB_02297,Enterprise,999,2023-07-09,,Active,17,9,39468,1.0,48.0,3.0,0,Healthy (16+ logins),176.0
CUST_02298,Logistics,SMB,2022-04-02,SUB_02298,Pro,199,2022-04-02,2022-05-15,Churned,2,1,343,2.0,53.5,4.0,1,High Risk (≤5 logins),43.0
CUST_02299,Logistics,Enterprise,2022-03-25,SUB_02299,Starter,49,2022-03-25,,Active,15,8,323,2.0,32.5,2.0,0,Medium Risk (6-15 logins),647.0
CUST_02300,Healthcare,SMB,2022-10-27,SUB_02300,Starter,49,2022-10-27,,Active,28,4,245,0.0,0.0,5.0,0,Healthy (16+ logins),431.0
CUST_02301,EdTech,SMB,2022-10-23,SUB_02301,Pro,199,2022-10-23,2023-06-24,Churned,4,0,59,2.0,28.0,3.0,1,High Risk (≤5 logins),244.0
CUST_02302,FinTech,SMB,2023-10-09,SUB_02302,Pro,199,2023-10-09,2024-07-09,Churned,2,1,493,6.0,38.5,3.0,1,High Risk (≤5 logins),274.0
CUST_02303,FinTech,Enterprise,2023-03-30,SUB_02303,Starter,49,2023-03-30,,Active,39,13,641,1.0,50.0,3.0,0,Healthy (16+ logins),277.0
CUST_02304,FinTech,SMB,2022-10-08,SUB_02304,Starter,49,2022-10-08,,Active,20,12,861,2.0,14.5,4.0,0,Healthy (16+ logins),450.0
CUST_02305,Healthcare,Mid-Market,2022-02-28,SUB_02305,Pro,199,2022-02-28,,Active,17,1,48,4.0,49.75,3.25,0,Healthy (16+ logins),672.0
CUST_02306,Healthcare,Mid-Market,2022-12-08,SUB_02306,Starter,49,2022-12-08,,Active,48,8,677,4.0,38.25,3.75,0,Healthy (16+ logins),389.0
CUST_02307,E-commerce,SMB,2023-04-10,SUB_02307,Starter,49,2023-04-10,2023-07-02,Churned,2,0,926,3.0,38.0,4.333333333333333,1,High Risk (≤5 logins),83.0
CUST_02308,FinTech,SMB,2022-12-08,SUB_02308,Pro,199,2022-12-08,,Active,27,12,679,4.0,51.25,3.0,0,Healthy (16+ logins),389.0
CUST_02309,EdTech,Mid-Market,2023-09-02,SUB_02309,Pro,199,2023-09-02,,Active,6,1,252,5.0,54.4,4.4,0,Medium Risk (6-15 logins),121.0
CUST_02310,EdTech,SMB,2022-03-03,SUB_02310,Starter,49,2022-03-03,2022-12-30,Churned,2,0,847,1.0,12.0,2.0,1,High Risk (≤5 logins),302.0
CUST_02311,FinTech,Mid-Market,2023-09-17,SUB_02311,Starter,49,2023-09-17,,Active,23,6,382,0.0,0.0,5.0,0,Healthy (16+ logins),106.0
CUST_02312,FinTech,SMB,2023-03-05,SUB_02312,Starter,49,2023-03-05,2023-08-12,Churned,4,1,308,3.0,45.333333333333336,4.333333333333333,1,High Risk (≤5 logins),160.0
CUST_02313,FinTech,SMB,2023-10-20,SUB_02313,Starter,49,2023-10-20,2023-11-27,Churned,0,1,575,6.0,38.333333333333336,2.5,1,High Risk (≤5 logins),38.0
CUST_02314,Healthcare,Mid-Market,2022-09-13,SUB_02314,Pro,199,2022-09-13,,Active,19,6,544,3.0,30.0,3.3333333333333335,0,Healthy (16+ logins),475.0
CUST_02315,Healthcare,SMB,2022-12-13,SUB_02315,Pro,199,2022-12-13,2023-08-11,Churned,1,0,57,3.0,34.333333333333336,3.0,1,High Risk (≤5 logins),241.0
CUST_02316,Healthcare,SMB,2023-06-10,SUB_02316,Starter,49,2023-06-10,,Active,37,9,817,7.0,47.857142857142854,4.0,0,Healthy (16+ logins),205.0
CUST_02317,Logistics,SMB,2022-10-31,SUB_02317,Starter,49,2022-10-31,,Active,48,4,63,0.0,0.0,5.0,0,Healthy (16+ logins),427.0
CUST_02318,EdTech,SMB,2023-09-07,SUB_02318,Starter,49,2023-09-07,,Active,45,7,898,2.0,50.5,2.5,0,Healthy (16+ logins),116.0
CUST_02319,EdTech,SMB,2022-09-02,SUB_02319,Enterprise,999,2022-09-02,,Active,9,6,31868,0.0,0.0,5.0,0,Medium Risk (6-15 logins),486.0
CUST_02320,E-commerce,Mid-Market,2023-02-16,SUB_02320,Starter,49,2023-02-16,,Active,26,10,60,1.0,66.0,5.0,0,Healthy (16+ logins),319.0
CUST_02321,Healthcare,SMB,2022-08-05,SUB_02321,Pro,199,2022-08-05,,Active,31,6,379,1.0,20.0,5.0,0,Healthy (16+ logins),514.0
CUST_02322,Logistics,SMB,2023-05-31,SUB_02322,Pro,199,2023-05-31,2023-10-29,Churned,4,0,977,2.0,60.0,4.0,1,High Risk (≤5 logins),151.0
CUST_02323,Logistics,Mid-Market,2023-04-19,SUB_02323,Pro,199,2023-04-19,,Active,23,12,760,2.0,56.5,4.0,0,Healthy (16+ logins),257.0
CUST_02324,EdTech,SMB,2022-02-05,SUB_02324,Pro,199,2022-02-05,2022-06-28,Churned,0,0,137,2.0,39.0,3.0,1,High Risk (≤5 logins),143.0
CUST_02325,Healthcare,SMB,2022-06-27,SUB_02325,Starter,49,2022-06-27,,Active,11,2,65,2.0,52.5,4.0,0,Medium Risk (6-15 logins),553.0
CUST_02326,E-commerce,Enterprise,2023-01-22,SUB_02326,Pro,199,2023-01-22,,Active,43,4,178,5.0,45.6,3.6,0,Healthy (16+ logins),344.0
CUST_02327,Healthcare,Mid-Market,2022-01-17,SUB_02327,Starter,49,2022-01-17,,Active,38,1,989,5.0,36.6,4.4,0,Healthy (16+ logins),714.0
CUST_02328,FinTech,SMB,2022-02-17,SUB_02328,Pro,199,2022-02-17,,Active,38,9,797,3.0,41.333333333333336,3.3333333333333335,0,Healthy (16+ logins),683.0
CUST_02329,Healthcare,Mid-Market,2022-03-03,SUB_02329,Starter,49,2022-03-03,,Active,31,9,792,4.0,52.25,3.0,0,Healthy (16+ logins),669.0
CUST_02330,FinTech,SMB,2022-03-10,SUB_02330,Pro,199,2022-03-10,2022-04-28,Churned,0,1,170,2.0,53.5,1.0,1,High Risk (≤5 logins),49.0
CUST_02331,FinTech,Mid-Market,2023-10-21,SUB_02331,Starter,49,2023-10-21,,Active,9,4,754,3.0,38.333333333333336,3.6666666666666665,0,Medium Risk (6-15 logins),72.0
CUST_02332,E-commerce,SMB,2023-01-01,SUB_02332,Pro,199,2023-01-01,,Active,8,5,631,5.0,43.0,3.4,0,Medium Risk (6-15 logins),365.0
CUST_02333,EdTech,SMB,2022-06-11,SUB_02333,Starter,49,2022-06-11,,Active,11,1,343,3.0,41.333333333333336,2.3333333333333335,0,Medium Risk (6-15 logins),569.0
CUST_02334,Healthcare,SMB,2023-05-03,SUB_02334,Pro,199,2023-05-03,,Active,7,4,703,5.0,37.6,3.6,0,Medium Risk (6-15 logins),243.0
CUST_02335,FinTech,SMB,2023-03-07,SUB_02335,Starter,49,2023-03-07,,Active,25,4,186,4.0,41.75,4.5,0,Healthy (16+ logins),300.0
CUST_02336,Healthcare,SMB,2023-05-04,SUB_02336,Starter,49,2023-05-04,,Active,38,5,957,1.0,8.0,3.0,0,Healthy (16+ logins),242.0
CUST_02337,EdTech,Enterprise,2022-08-18,SUB_02337,Pro,199,2022-08-18,,Active,13,2,226,5.0,47.8,3.2,0,Medium Risk (6-15 logins),501.0
CUST_02338,EdTech,SMB,2023-01-05,SUB_02338,Enterprise,999,2023-01-05,,Active,24,2,46284,3.0,25.333333333333332,3.0,0,Healthy (16+ logins),361.0
CUST_02339,Logistics,SMB,2022-06-27,SUB_02339,Starter,49,2022-06-27,2022-08-16,Churned,1,0,191,0.0,0.0,5.0,1,High Risk (≤5 logins),50.0
CUST_02340,EdTech,SMB,2023-02-14,SUB_02340,Enterprise,999,2023-02-14,,Active,16,2,2957,2.0,23.5,2.0,0,Healthy (16+ logins),321.0
CUST_02341,E-commerce,SMB,2023-07-22,SUB_02341,Pro,199,2023-07-22,,Active,43,11,605,2.0,48.5,2.5,0,Healthy (16+ logins),163.0
CUST_02342,FinTech,Mid-Market,2023-08-13,SUB_02342,Pro,199,2023-08-13,2024-04-06,Churned,0,1,125,5.0,49.4,3.4,1,High Risk (≤5 logins),237.0
CUST_02343,Logistics,SMB,2022-09-27,SUB_02343,Starter,49,2022-09-27,,Active,37,13,955,1.0,41.0,4.0,0,Healthy (16+ logins),461.0
CUST_02344,E-commerce,SMB,2022-07-25,SUB_02344,Starter,49,2022-07-25,,Active,14,12,473,2.0,32.0,2.5,0,Medium Risk (6-15 logins),525.0
CUST_02345,Healthcare,SMB,2022-03-23,SUB_02345,Pro,199,2022-03-23,2022-05-24,Churned,3,1,98,2.0,19.5,3.5,1,High Risk (≤5 logins),62.0
CUST_02346,FinTech,Mid-Market,2022-07-12,SUB_02346,Starter,49,2022-07-12,,Active,11,6,343,2.0,63.0,3.0,0,Medium Risk (6-15 logins),538.0
CUST_02347,EdTech,SMB,2023-09-10,SUB_02347,Pro,199,2023-09-10,,Active,22,2,242,3.0,24.0,3.0,0,Healthy (16+ logins),113.0
CUST_02348,FinTech,SMB,2022-07-08,SUB_02348,Starter,49,2022-07-08,2022-12-17,Churned,2,1,19,1.0,58.0,4.0,1,High Risk (≤5 logins),162.0
CUST_02349,Healthcare,SMB,2022-10-03,SUB_02349,Starter,49,2022-10-03,2023-05-11,Churned,1,1,628,1.0,7.0,4.0,1,High Risk (≤5 logins),220.0
CUST_02350,Logistics,SMB,2022-03-15,SUB_02350,Pro,199,2022-03-15,,Active,21,14,358,3.0,57.0,3.6666666666666665,0,Healthy (16+ logins),657.0
CUST_02351,Logistics,SMB,2022-01-10,SUB_02351,Pro,199,2022-01-10,,Active,27,1,432,4.0,40.25,4.5,0,Healthy (16+ logins),721.0
CUST_02352,Logistics,Mid-Market,2023-09-27,SUB_02352,Pro,199,2023-09-27,2023-11-21,Churned,3,0,999,2.0,46.0,3.0,1,High Risk (≤5 logins),55.0
CUST_02353,EdTech,Mid-Market,2022-08-04,SUB_02353,Starter,49,2022-08-04,,Active,49,14,610,6.0,48.666666666666664,4.0,0,Healthy (16+ logins),515.0
CUST_02354,E-commerce,Mid-Market,2022-10-17,SUB_02354,Starter,49,2022-10-17,,Active,7,5,486,3.0,35.333333333333336,4.0,0,Medium Risk (6-15 logins),441.0
CUST_02355,E-commerce,SMB,2023-03-21,SUB_02355,Starter,49,2023-03-21,,Active,38,6,890,3.0,48.0,3.6666666666666665,0,Healthy (16+ logins),286.0
CUST_02356,FinTech,SMB,2023-07-06,SUB_02356,Starter,49,2023-07-06,2023-11-01,Churned,0,0,329,3.0,23.333333333333332,4.333333333333333,1,High Risk (≤5 logins),118.0
CUST_02357,EdTech,SMB,2022-07-12,SUB_02357,Pro,199,2022-07-12,,Active,45,6,666,2.0,34.0,4.0,0,Healthy (16+ logins),538.0
CUST_02358,Logistics,Enterprise,2023-10-01,SUB_02358,Pro,199,2023-10-01,,Active,35,8,306,2.0,40.0,4.0,0,Healthy (16+ logins),92.0
CUST_02359,Logistics,SMB,2022-10-16,SUB_02359,Starter,49,2022-10-16,,Active,43,12,184,1.0,62.0,5.0,0,Healthy (16+ logins),442.0
CUST_02360,Healthcare,Mid-Market,2023-08-06,SUB_02360,Pro,199,2023-08-06,,Active,18,7,334,0.0,0.0,5.0,0,Healthy (16+ logins),148.0
CUST_02361,Healthcare,SMB,2023-10-11,SUB_02361,Starter,49,2023-10-11,2024-02-09,Churned,2,0,505,2.0,39.0,3.0,1,High Risk (≤5 logins),121.0
CUST_02362,Logistics,SMB,2022-05-24,SUB_02362,Pro,199,2022-05-24,2022-07-25,Churned,3,1,462,4.0,50.75,4.0,1,High Risk (≤5 logins),62.0
CUST_02363,Logistics,SMB,2023-01-24,SUB_02363,Starter,49,2023-01-24,,Active,36,4,932,4.0,37.25,3.0,0,Healthy (16+ logins),342.0
CUST_02364,EdTech,SMB,2023-02-11,SUB_02364,Pro,199,2023-02-11,,Active,37,12,994,2.0,64.0,4.5,0,Healthy (16+ logins),324.0
CUST_02365,E-commerce,Enterprise,2023-01-05,SUB_02365,Starter,49,2023-01-05,2023-09-29,Churned,4,1,2,4.0,26.0,3.0,1,High Risk (≤5 logins),267.0
CUST_02366,Healthcare,Enterprise,2023-03-17,SUB_02366,Starter,49,2023-03-17,,Active,11,8,668,3.0,44.0,4.0,0,Medium Risk (6-15 logins),290.0
CUST_02367,E-commerce,SMB,2023-10-13,SUB_02367,Starter,49,2023-10-13,,Active,9,4,963,4.0,35.25,2.75,0,Medium Risk (6-15 logins),80.0
CUST_02368,EdTech,SMB,2023-07-18,SUB_02368,Starter,49,2023-07-18,,Active,8,7,174,1.0,31.0,3.0,0,Medium Risk (6-15 logins),167.0
CUST_02369,Logistics,Enterprise,2023-06-13,SUB_02369,Starter,49,2023-06-13,,Active,15,7,847,6.0,46.833333333333336,4.666666666666667,0,Medium Risk (6-15 logins),202.0
CUST_02370,E-commerce,Mid-Market,2023-11-08,SUB_02370,Starter,49,2023-11-08,,Active,23,8,580,3.0,34.0,2.0,0,Healthy (16+ logins),54.0
CUST_02371,Logistics,SMB,2022-01-13,SUB_02371,Starter,49,2022-01-13,2022-03-01,Churned,1,0,532,2.0,21.0,3.5,1,High Risk (≤5 logins),47.0
CUST_02372,Logistics,SMB,2022-12-06,SUB_02372,Pro,199,2022-12-06,,Active,24,9,999,1.0,71.0,5.0,0,Healthy (16+ logins),391.0
CUST_02373,FinTech,SMB,2022-11-08,SUB_02373,Starter,49,2022-11-08,,Active,31,14,297,3.0,59.333333333333336,4.0,0,Healthy (16+ logins),419.0
CUST_02374,E-commerce,SMB,2022-04-14,SUB_02374,Pro,199,2022-04-14,,Active,33,7,117,2.0,22.5,3.0,0,Healthy (16+ logins),627.0
CUST_02375,E-commerce,SMB,2022-12-05,SUB_02375,Starter,49,2022-12-05,,Active,22,9,788,2.0,27.0,3.0,0,Healthy (16+ logins),392.0
CUST_02376,Logistics,SMB,2022-07-17,SUB_02376,Enterprise,999,2022-07-17,,Active,41,5,16719,3.0,53.0,4.666666666666667,0,Healthy (16+ logins),533.0
CUST_02377,EdTech,SMB,2022-10-27,SUB_02377,Enterprise,999,2022-10-27,,Active,29,10,43971,5.0,40.8,3.4,0,Healthy (16+ logins),431.0
CUST_02378,FinTech,SMB,2023-03-20,SUB_02378,Starter,49,2023-03-20,,Active,24,4,708,2.0,22.0,5.0,0,Healthy (16+ logins),287.0
CUST_02379,Logistics,SMB,2022-12-25,SUB_02379,Pro,199,2022-12-25,,Active,10,3,134,4.0,28.25,3.0,0,Medium Risk (6-15 logins),372.0
CUST_02380,Healthcare,Mid-Market,2023-01-03,SUB_02380,Starter,49,2023-01-03,,Active,40,6,202,5.0,65.4,4.0,0,Healthy (16+ logins),363.0
CUST_02381,Healthcare,Mid-Market,2022-06-18,SUB_02381,Enterprise,999,2022-06-18,,Active,19,10,47831,1.0,40.0,1.0,0,Healthy (16+ logins),562.0
CUST_02382,FinTech,SMB,2022-05-29,SUB_02382,Pro,199,2022-05-29,,Active,22,11,29,2.0,48.0,4.0,0,Healthy (16+ logins),582.0
CUST_02383,EdTech,Enterprise,2022-02-11,SUB_02383,Starter,49,2022-02-11,,Active,42,9,427,3.0,41.666666666666664,4.333333333333333,0,Healthy (16+ logins),689.0
CUST_02384,Logistics,Enterprise,2022-07-21,SUB_02384,Starter,49,2022-07-21,,Active,29,4,941,1.0,22.0,5.0,0,Healthy (16+ logins),529.0
CUST_02385,E-commerce,SMB,2022-09-01,SUB_02385,Starter,49,2022-09-01,2023-07-01,Churned,4,0,822,2.0,54.5,4.5,1,High Risk (≤5 logins),303.0
CUST_02386,FinTech,SMB,2023-10-31,SUB_02386,Starter,49,2023-10-31,,Active,26,2,256,4.0,49.0,4.25,0,Healthy (16+ logins),62.0
CUST_02387,EdTech,Mid-Market,2023-04-09,SUB_02387,Pro,199,2023-04-09,,Active,16,11,380,4.0,42.5,3.75,0,Healthy (16+ logins),267.0
CUST_02388,E-commerce,Mid-Market,2023-03-25,SUB_02388,Starter,49,2023-03-25,,Active,45,3,181,0.0,0.0,5.0,0,Healthy (16+ logins),282.0
CUST_02389,Healthcare,Enterprise,2023-03-13,SUB_02389,Starter,49,2023-03-13,,Active,44,3,207,2.0,42.5,4.0,0,Healthy (16+ logins),294.0
CUST_02390,Healthcare,Mid-Market,2023-06-15,SUB_02390,Starter,49,2023-06-15,,Active,37,2,878,3.0,23.333333333333332,3.6666666666666665,0,Healthy (16+ logins),200.0
CUST_02391,E-commerce,Mid-Market,2023-07-19,SUB_02391,Starter,49,2023-07-19,,Active,33,13,640,0.0,0.0,5.0,0,Healthy (16+ logins),166.0
CUST_02392,FinTech,SMB,2023-08-20,SUB_02392,Starter,49,2023-08-20,,Active,6,9,574,1.0,48.0,1.0,0,Medium Risk (6-15 logins),134.0
CUST_02393,Healthcare,SMB,2022-09-30,SUB_02393,Pro,199,2022-09-30,,Active,30,4,438,2.0,41.5,3.0,0,Healthy (16+ logins),458.0
CUST_02394,Logistics,SMB,2023-03-06,SUB_02394,Starter,49,2023-03-06,,Active,36,3,341,2.0,41.5,3.5,0,Healthy (16+ logins),301.0
CUST_02395,E-commerce,SMB,2022-08-01,SUB_02395,Pro,199,2022-08-01,,Active,7,14,588,4.0,49.5,2.5,0,Medium Risk (6-15 logins),518.0
CUST_02396,E-commerce,Mid-Market,2022-04-14,SUB_02396,Starter,49,2022-04-14,,Active,34,10,377,1.0,44.0,5.0,0,Healthy (16+ logins),627.0
CUST_02397,Healthcare,SMB,2022-07-11,SUB_02397,Starter,49,2022-07-11,2023-05-25,Churned,2,1,410,2.0,41.5,3.5,1,High Risk (≤5 logins),318.0
CUST_02398,FinTech,Mid-Market,2023-11-20,SUB_02398,Pro,199,2023-11-20,,Active,14,8,526,3.0,44.0,4.666666666666667,0,Medium Risk (6-15 logins),42.0
CUST_02399,Logistics,SMB,2023-10-21,SUB_02399,Starter,49,2023-10-21,2023-12-16,Churned,0,0,382,1.0,42.0,3.0,1,High Risk (≤5 logins),56.0
CUST_02400,FinTech,SMB,2023-01-15,SUB_02400,Starter,49,2023-01-15,,Active,23,8,464,2.0,65.5,4.0,0,Healthy (16+ logins),351.0
CUST_02401,EdTech,SMB,2022-03-22,SUB_02401,Pro,199,2022-03-22,,Active,47,10,392,3.0,45.666666666666664,4.0,0,Healthy (16+ logins),650.0
CUST_02402,EdTech,SMB,2023-07-03,SUB_02402,Starter,49,2023-07-03,,Active,25,6,836,0.0,0.0,5.0,0,Healthy (16+ logins),182.0
CUST_02403,Healthcare,Mid-Market,2023-01-12,SUB_02403,Starter,49,2023-01-12,,Active,10,5,570,2.0,41.5,4.0,0,Medium Risk (6-15 logins),354.0
CUST_02404,Healthcare,Mid-Market,2022-06-03,SUB_02404,Pro,199,2022-06-03,,Active,18,11,150,1.0,40.0,2.0,0,Healthy (16+ logins),577.0
CUST_02405,Healthcare,Enterprise,2023-10-04,SUB_02405,Pro,199,2023-10-04,2024-09-02,Churned,2,1,619,5.0,38.0,2.8,1,High Risk (≤5 logins),334.0
CUST_02406,EdTech,SMB,2023-07-25,SUB_02406,Starter,49,2023-07-25,,Active,6,3,368,2.0,28.0,4.0,0,Medium Risk (6-15 logins),160.0
CUST_02407,FinTech,SMB,2022-08-28,SUB_02407,Starter,49,2022-08-28,2023-01-12,Churned,0,0,106,2.0,58.0,2.5,1,High Risk (≤5 logins),137.0
CUST_02408,FinTech,SMB,2023-01-09,SUB_02408,Starter,49,2023-01-09,,Active,26,10,138,2.0,57.0,3.5,0,Healthy (16+ logins),357.0
CUST_02409,Healthcare,SMB,2022-07-23,SUB_02409,Starter,49,2022-07-23,,Active,34,2,279,3.0,42.0,3.0,0,Healthy (16+ logins),527.0
CUST_02410,Logistics,Mid-Market,2023-09-03,SUB_02410,Pro,199,2023-09-03,,Active,40,13,71,3.0,51.666666666666664,4.333333333333333,0,Healthy (16+ logins),120.0
CUST_02411,FinTech,Mid-Market,2022-12-16,SUB_02411,Pro,199,2022-12-16,,Active,32,8,622,1.0,23.0,5.0,0,Healthy (16+ logins),381.0
CUST_02412,EdTech,Mid-Market,2023-11-19,SUB_02412,Pro,199,2023-11-19,,Active,39,11,504,3.0,38.666666666666664,3.6666666666666665,0,Healthy (16+ logins),43.0
CUST_02413,E-commerce,SMB,2022-05-23,SUB_02413,Starter,49,2022-05-23,2023-02-02,Churned,4,1,737,2.0,33.5,3.5,1,High Risk (≤5 logins),255.0
CUST_02414,E-commerce,Mid-Market,2022-07-08,SUB_02414,Starter,49,2022-07-08,2023-06-26,Churned,1,1,949,3.0,37.333333333333336,4.333333333333333,1,High Risk (≤5 logins),353.0
CUST_02415,E-commerce,SMB,2022-09-29,SUB_02415,Pro,199,2022-09-29,2022-11-16,Churned,4,0,105,1.0,13.0,5.0,1,High Risk (≤5 logins),48.0
CUST_02416,Logistics,Mid-Market,2023-06-16,SUB_02416,Starter,49,2023-06-16,,Active,47,12,500,6.0,50.833333333333336,4.0,0,Healthy (16+ logins),199.0
CUST_02417,Healthcare,SMB,2022-10-27,SUB_02417,Pro,199,2022-10-27,2023-07-06,Churned,0,1,158,3.0,53.333333333333336,2.0,1,High Risk (≤5 logins),252.0
CUST_02418,EdTech,SMB,2023-03-02,SUB_02418,Pro,199,2023-03-02,2024-01-06,Churned,2,1,149,4.0,42.75,3.75,1,High Risk (≤5 logins),310.0
CUST_02419,Logistics,SMB,2022-02-15,SUB_02419,Enterprise,999,2022-02-15,,Active,12,6,26475,1.0,25.0,3.0,0,Medium Risk (6-15 logins),685.0
CUST_02420,EdTech,Enterprise,2022-04-05,SUB_02420,Starter,49,2022-04-05,,Active,12,12,4,8.0,42.875,3.875,0,Medium Risk (6-15 logins),636.0
CUST_02421,EdTech,SMB,2022-03-05,SUB_02421,Starter,49,2022-03-05,,Active,9,7,638,4.0,46.0,4.0,0,Medium Risk (6-15 logins),667.0
CUST_02422,Healthcare,SMB,2023-02-17,SUB_02422,Pro,199,2023-02-17,,Active,17,12,272,5.0,47.8,5.0,0,Healthy (16+ logins),318.0
CUST_02423,E-commerce,Mid-Market,2023-10-05,SUB_02423,Pro,199,2023-10-05,,Active,11,8,337,2.0,22.0,1.5,0,Medium Risk (6-15 logins),88.0
CUST_02424,Healthcare,SMB,2022-01-09,SUB_02424,Pro,199,2022-01-09,,Active,25,3,210,6.0,33.166666666666664,3.5,0,Healthy (16+ logins),722.0
CUST_02425,Logistics,SMB,2023-04-04,SUB_02425,Starter,49,2023-04-04,,Active,33,12,326,1.0,44.0,3.0,0,Healthy (16+ logins),272.0
CUST_02426,Logistics,SMB,2023-02-13,SUB_02426,Pro,199,2023-02-13,,Active,41,6,857,1.0,51.0,5.0,0,Healthy (16+ logins),322.0
CUST_02427,Logistics,SMB,2023-04-15,SUB_02427,Pro,199,2023-04-15,2023-08-26,Churned,4,1,728,1.0,46.0,2.0,1,High Risk (≤5 logins),133.0
CUST_02428,Healthcare,Enterprise,2023-05-21,SUB_02428,Starter,49,2023-05-21,2024-05-16,Churned,1,1,465,1.0,20.0,3.0,1,High Risk (≤5 logins),361.0
CUST_02429,EdTech,Mid-Market,2023-11-17,SUB_02429,Pro,199,2023-11-17,2024-11-12,Churned,0,1,939,2.0,38.5,5.0,1,High Risk (≤5 logins),361.0
CUST_02430,EdTech,SMB,2022-03-14,SUB_02430,Pro,199,2022-03-14,,Active,8,10,78,1.0,26.0,4.0,0,Medium Risk (6-15 logins),658.0
CUST_02431,FinTech,Enterprise,2022-03-25,SUB_02431,Starter,49,2022-03-25,,Active,26,7,604,2.0,26.0,4.0,0,Healthy (16+ logins),647.0
CUST_02432,Logistics,SMB,2022-02-28,SUB_02432,Starter,49,2022-02-28,,Active,15,14,749,2.0,19.5,3.5,0,Medium Risk (6-15 logins),672.0
CUST_02433,EdTech,SMB,2022-01-21,SUB_02433,Pro,199,2022-01-21,2022-12-05,Churned,3,0,745,2.0,48.0,4.0,1,High Risk (≤5 logins),318.0
CUST_02434,FinTech,SMB,2023-04-03,SUB_02434,Starter,49,2023-04-03,,Active,49,6,176,4.0,23.25,2.75,0,Healthy (16+ logins),273.0
CUST_02435,EdTech,SMB,2022-06-06,SUB_02435,Pro,199,2022-06-06,,Active,20,2,766,2.0,40.0,3.5,0,Healthy (16+ logins),574.0
CUST_02436,Logistics,SMB,2022-11-25,SUB_02436,Starter,49,2022-11-25,2023-01-30,Churned,4,0,832,3.0,26.666666666666668,4.0,1,High Risk (≤5 logins),66.0
CUST_02437,E-commerce,Enterprise,2023-07-27,SUB_02437,Starter,49,2023-07-27,,Active,20,3,131,1.0,48.0,4.0,0,Healthy (16+ logins),158.0
CUST_02438,Logistics,Mid-Market,2023-07-30,SUB_02438,Enterprise,999,2023-07-30,,Active,43,9,40306,4.0,38.25,4.25,0,Healthy (16+ logins),155.0
CUST_02439,Healthcare,SMB,2023-11-11,SUB_02439,Enterprise,999,2023-11-11,2024-08-10,Churned,3,1,40324,1.0,34.0,5.0,1,High Risk (≤5 logins),273.0
CUST_02440,EdTech,SMB,2022-07-22,SUB_02440,Starter,49,2022-07-22,,Active,35,12,690,1.0,9.0,2.0,0,Healthy (16+ logins),528.0
CUST_02441,EdTech,Mid-Market,2023-10-03,SUB_02441,Pro,199,2023-10-03,,Active,35,6,377,1.0,61.0,4.0,0,Healthy (16+ logins),90.0
CUST_02442,Healthcare,Enterprise,2022-04-16,SUB_02442,Starter,49,2022-04-16,,Active,17,10,415,2.0,17.5,2.5,0,Healthy (16+ logins),625.0
CUST_02443,Healthcare,Mid-Market,2022-05-02,SUB_02443,Starter,49,2022-05-02,,Active,9,2,343,2.0,42.5,3.5,0,Medium Risk (6-15 logins),609.0
CUST_02444,E-commerce,SMB,2022-11-14,SUB_02444,Starter,49,2022-11-14,,Active,43,8,376,2.0,23.0,1.5,0,Healthy (16+ logins),413.0
CUST_02445,EdTech,Mid-Market,2022-07-01,SUB_02445,Starter,49,2022-07-01,,Active,22,11,484,1.0,61.0,4.0,0,Healthy (16+ logins),549.0
CUST_02446,EdTech,SMB,2023-09-07,SUB_02446,Pro,199,2023-09-07,,Active,24,6,145,2.0,37.5,3.5,0,Healthy (16+ logins),116.0
CUST_02447,E-commerce,SMB,2022-11-12,SUB_02447,Pro,199,2022-11-12,2023-01-23,Churned,4,0,654,0.0,0.0,5.0,1,High Risk (≤5 logins),72.0
CUST_02448,FinTech,SMB,2023-09-17,SUB_02448,Enterprise,999,2023-09-17,,Active,44,1,40820,1.0,47.0,5.0,0,Healthy (16+ logins),106.0
CUST_02449,E-commerce,SMB,2023-02-10,SUB_02449,Pro,199,2023-02-10,,Active,34,6,569,2.0,41.0,3.5,0,Healthy (16+ logins),325.0
CUST_02450,Logistics,SMB,2022-03-11,SUB_02450,Starter,49,2022-03-11,2022-08-13,Churned,1,0,295,1.0,6.0,3.0,1,High Risk (≤5 logins),155.0
CUST_02451,EdTech,SMB,2022-06-09,SUB_02451,Pro,199,2022-06-09,2022-07-17,Churned,3,0,577,3.0,57.666666666666664,3.6666666666666665,1,High Risk (≤5 logins),38.0
