customer_id,industry,segment,signup_date
CUST_02498,Healthcare,SMB,2023-06-12
CUST_02499,E-commerce,SMB,2023-02-02
CUST_02500,Logistics,Mid-Market,2022-09-22
CUST_02501,Logistics,Mid-Market,2022-09-20
CUST_02502,Logistics,SMB,2023-02-02
CUST_02503,EdTech,SMB,2023-10-08
CUST_02504,FinTech,SMB,2023-06-11
CUST_02505,Logistics,Enterprise,2023-03-12
CUST_02506,Healthcare,SMB,2022-12-26
CUST_02507,Logistics,SMB,2022-05-09
CUST_02508,EdTech,SMB,2023-09-26
CUST_02509,Healthcare,SMB,2022-08-29
CUST_02510,EdTech,Mid-Market,2023-09-19
CUST_02511,Healthcare,SMB,2022-08-10
CUST_02512,E-commerce,SMB,2022-08-02
CUST_02513,FinTech,SMB,2023-08-15
CUST_02514,FinTech,SMB,2022-05-15
CUST_02515,EdTech,SMB,2023-01-21
CUST_02516,FinTech,Mid-Market,2022-10-30
CUST_02517,EdTech,Mid-Market,2022-10-14
CUST_02518,EdTech,Enterprise,2023-07-16
CUST_02519,EdTech,Mid-Market,2022-07-08
CUST_02520,FinTech,Mid-Market,2022-10-24
CUST_02521,EdTech,SMB,2023-06-10
CUST_02522,FinTech,Mid-Market,2023-01-24
CUST_02523,EdTech,Mid-Market,2023-04-04
CUST_02524,Logistics,Mid-Market,2022-09-18
CUST_02525,EdTech,SMB,2022-04-23
CUST_02526,Healthcare,SMB,2022-02-05
CUST_02527,EdTech,Mid-Market,2022-03-20
CUST_02528,E-commerce,Mid-Market,2022-10-02
CUST_02529,EdTech,Enterprise,2022-10-05
CUST_02530,Healthcare,SMB,2023-11-05
CUST_02531,Healthcare,SMB,2022-11-08
CUST_02532,FinTech,SMB,2023-06-13
CUST_02533,Logistics,Mid-Market,2022-07-23
CUST_02534,EdTech,SMB,2022-01-17
CUST_02535,FinTech,SMB,2023-04-21
CUST_02536,Logistics,Enterprise,2023-05-26
CUST_02537,EdTech,SMB,2022-07-29
CUST_02538,E-commerce,Mid-Market,2023-05-14
CUST_02539,EdTech,SMB,2023-02-06
CUST_02540,Healthcare,Mid-Market,2023-03-05
CUST_02541,Healthcare,SMB,2022-03-19
CUST_02542,E-commerce,Enterprise,2023-07-22
CUST_02543,FinTech,Enterprise,2022-03-21
CUST_02544,Logistics,SMB,2022-11-02
CUST_02545,EdTech,SMB,2022-02-27
CUST_02546,Healthcare,SMB,2023-06-14
CUST_02547,FinTech,Mid-Market,2022-07-27
CUST_02548,E-commerce,Mid-Market,2023-05-26
CUST_02549,Healthcare,SMB,2022-05-15
CUST_02550,E-commerce,Mid-Market,2023-06-06
CUST_02551,EdTech,SMB,2023-08-04
CUST_02552,Logistics,Mid-Market,2022-03-24
CUST_02553,Healthcare,Enterprise,2023-09-13
CUST_02554,Healthcare,SMB,2022-02-13
CUST_02555,EdTech,SMB,2023-04-28
CUST_02556,FinTech,SMB,2023-10-06
CUST_02557,Logistics,SMB,2023-05-08
CUST_02558,Healthcare,SMB,2023-05-14
CUST_02559,Logistics,SMB,2022-01-18
CUST_02560,Healthcare,SMB,2023-08-28
CUST_02561,Logistics,SMB,2022-10-21
CUST_02562,E-commerce,SMB,2022-05-28
CUST_02563,Healthcare,SMB,2023-04-17
CUST_02564,Logistics,SMB,2022-06-21
CUST_02565,FinTech,Mid-Market,2023-07-17
CUST_02566,E-commerce,Mid-Market,2023-06-15
CUST_02567,E-commerce,SMB,2022-04-30
CUST_02568,FinTech,SMB,2022-03-07
CUST_02569,Logistics,Mid-Market,2022-05-21
CUST_02570,EdTech,Enterprise,2023-03-22
CUST_02571,FinTech,SMB,2023-05-21
CUST_02572,Logistics,SMB,2022-07-08
CUST_02573,FinTech,SMB,2022-06-07
CUST_02574,FinTech,SMB,2023-09-02
CUST_02575,Healthcare,SMB,2023-11-01
CUST_02576,Logistics,SMB,2022-09-03
CUST_02577,EdTech,Mid-Market,2022-02-02
CUST_02578,Healthcare,SMB,2022-12-27
CUST_02579,FinTech,SMB,2022-11-26
CUST_02580,FinTech,SMB,2023-05-27
CUST_02581,FinTech,SMB,2022-03-12
CUST_02582,Logistics,SMB,2022-11-09
CUST_02583,Logistics,SMB,2022-03-20
CUST_02584,Healthcare,Mid-Market,2022-06-18
CUST_02585,EdTech,SMB,2022-06-29
CUST_02586,Healthcare,Mid-Market,2023-09-20
CUST_02587,E-commerce,Enterprise,2022-09-17
CUST_02588,FinTech,SMB,2023-05-01
CUST_02589,FinTech,SMB,2022-01-05
CUST_02590,FinTech,SMB,2022-10-24
CUST_02591,Healthcare,Mid-Market,2023-09-12
CUST_02592,Healthcare,Enterprise,2022-12-26
CUST_02593,FinTech,Mid-Market,2022-04-27
CUST_02594,Healthcare,SMB,2022-12-23
CUST_02595,Logistics,Mid-Market,2023-03-15
CUST_02596,Logistics,SMB,2022-11-27
CUST_02597,Healthcare,SMB,2023-06-09
CUST_02598,FinTech,SMB,2023-10-16
CUST_02599,Healthcare,SMB,2022-07-07
CUST_02600,Healthcare,Mid-Market,2022-10-08
CUST_02601,Healthcare,SMB,2023-05-26
CUST_02602,E-commerce,SMB,2023-04-11
CUST_02603,Logistics,SMB,2022-04-25
CUST_02604,EdTech,Mid-Market,2022-08-24
CUST_02605,EdTech,Mid-Market,2022-12-04
CUST_02606,E-commerce,SMB,2023-06-06
CUST_02607,Healthcare,SMB,2022-07-18
CUST_02608,E-commerce,SMB,2022-02-19
CUST_02609,E-commerce,Enterprise,2022-05-22
CUST_02610,FinTech,SMB,2023-06-12
CUST_02611,Logistics,SMB,2023-05-29
CUST_02612,EdTech,SMB,2023-11-01
CUST_02613,Healthcare,SMB,2022-01-30
CUST_02614,EdTech,Mid-Market,2022-03-23
CUST_02615,EdTech,SMB,2022-01-31
CUST_02616,Logistics,SMB,2022-11-29
CUST_02617,EdTech,SMB,2023-10-22
CUST_02618,EdTech,SMB,2022-06-26
CUST_02619,E-commerce,Enterprise,2023-01-05
CUST_02620,Logistics,SMB,2023-07-01
CUST_02621,FinTech,Mid-Market,2023-06-19
CUST_02622,Healthcare,Mid-Market,2022-04-16
CUST_02623,EdTech,SMB,2022-04-07
CUST_02624,Healthcare,SMB,2022-08-18
CUST_02625,FinTech,SMB,2022-08-15
CUST_02626,Healthcare,Mid-Market,2023-01-06
CUST_02627,FinTech,SMB,2022-04-10
CUST_02628,E-commerce,SMB,2023-03-21
CUST_02629,EdTech,SMB,2023-04-13
CUST_02630,FinTech,Mid-Market,2022-02-24
CUST_02631,Healthcare,SMB,2022-07-14
CUST_02632,EdTech,SMB,2023-06-04
CUST_02633,E-commerce,SMB,2023-02-28
CUST_02634,EdTech,SMB,2022-11-11
CUST_02635,FinTech,Mid-Market,2022-05-08
CUST_02636,E-commerce,SMB,2022-02-01
CUST_02637,Healthcare,Mid-Market,2022-04-03
CUST_02638,E-commerce,Mid-Market,2023-06-03
CUST_02639,E-commerce,SMB,2022-09-15
CUST_02640,Logistics,Mid-Market,2022-08-08
CUST_02641,E-commerce,SMB,2022-04-16
CUST_02642,E-commerce,SMB,2023-07-02
CUST_02643,EdTech,Mid-Market,2023-02-20
CUST_02644,Healthcare,SMB,2023-07-11
CUST_02645,EdTech,Mid-Market,2022-11-05
CUST_02646,EdTech,SMB,2023-01-01
CUST_02647,FinTech,Enterprise,2023-06-05
CUST_02648,EdTech,SMB,2023-04-04
CUST_02649,Logistics,SMB,2023-08-22
CUST_02650,Logistics,SMB,2023-01-05
CUST_02651,FinTech,Mid-Market,2022-11-27
CUST_02652,Healthcare,Mid-Market,2023-11-20
CUST_02653,Healthcare,SMB,2023-10-04
CUST_02654,EdTech,Mid-Market,2022-01-11
CUST_02655,EdTech,SMB,2023-05-22
CUST_02656,EdTech,SMB,2023-02-23
CUST_02657,Healthcare,Mid-Market,2022-05-02
CUST_02658,E-commerce,Mid-Market,2022-08-23
CUST_02659,Logistics,Mid-Market,2022-11-27
CUST_02660,E-commerce,Mid-Market,2023-06-27
CUST_02661,E-commerce,SMB,2022-12-14
CUST_02662,Healthcare,Mid-Market,2023-02-16
CUST_02663,E-commerce,SMB,2022-08-12
CUST_02664,FinTech,SMB,2022-06-02
CUST_02665,EdTech,SMB,2022-07-31
CUST_02666,FinTech,SMB,2022-04-02
CUST_02667,Logistics,SMB,2022-11-27
CUST_02668,EdTech,SMB,2023-04-12
CUST_02669,E-commerce,SMB,2023-10-03
CUST_02670,Logistics,SMB,2023-07-08
CUST_02671,EdTech,SMB,2022-08-16
CUST_02672,E-commerce,SMB,2022-07-13
CUST_02673,FinTech,SMB,2023-06-14
CUST_02674,EdTech,Mid-Market,2022-08-31
CUST_02675,E-commerce,Mid-Market,2023-01-24
CUST_02676,FinTech,Mid-Market,2022-10-03
CUST_02677,Logistics,SMB,2023-03-26
CUST_02678,Logistics,Mid-Market,2023-10-01
CUST_02679,Logistics,SMB,2023-08-10
CUST_02680,Logistics,SMB,2023-07-28
CUST_02681,Healthcare,SMB,2023-04-23
CUST_02682,EdTech,Mid-Market,2023-04-25
CUST_02683,EdTech,SMB,2022-10-15
CUST_02684,Healthcare,SMB,2023-11-29
CUST_02685,E-commerce,SMB,2023-11-21
CUST_02686,E-commerce,Mid-Market,2023-11-09
CUST_02687,Logistics,Mid-Market,2023-11-26
CUST_02688,FinTech,SMB,2023-06-24
CUST_02689,E-commerce,SMB,2022-11-26
CUST_02690,FinTech,SMB,2023-04-15
CUST_02691,EdTech,Mid-Market,2023-06-18
CUST_02692,FinTech,SMB,2023-04-12
CUST_02693,EdTech,Mid-Market,2023-02-24
CUST_02694,Healthcare,SMB,2023-08-31
CUST_02695,Healthcare,Mid-Market,2022-05-02
CUST_02696,Logistics,SMB,2022-11-04
CUST_02697,E-commerce,SMB,2022-11-30
CUST_02698,Logistics,SMB,2023-02-24
CUST_02699,EdTech,SMB,2022-11-22
CUST_02700,Logistics,SMB,2023-10-11
CUST_02701,FinTech,Mid-Market,2023-07-27
CUST_02702,EdTech,SMB,2022-09-07
CUST_02703,Healthcare,Mid-Market,2022-04-05
CUST_02704,E-commerce,Mid-Market,2022-10-23
CUST_02705,EdTech,SMB,2022-07-03
CUST_02706,EdTech,Mid-Market,2022-09-17
CUST_02707,FinTech,Mid-Market,2023-10-29
CUST_02708,E-commerce,SMB,2022-07-05
CUST_02709,Healthcare,Mid-Market,2023-02-13
CUST_02710,EdTech,SMB,2022-03-10
CUST_02711,EdTech,SMB,2023-09-19
CUST_02712,FinTech,Mid-Market,2022-01-08
CUST_02713,Logistics,SMB,2022-09-22
CUST_02714,Healthcare,SMB,2023-04-29
CUST_02715,E-commerce,SMB,2023-09-09
CUST_02716,EdTech,Mid-Market,2023-01-06
CUST_02717,EdTech,Enterprise,2023-11-08
CUST_02718,Healthcare,SMB,2022-03-24
CUST_02719,Logistics,Mid-Market,2023-10-08
CUST_02720,EdTech,Enterprise,2022-07-30
CUST_02721,Healthcare,SMB,2022-11-09
CUST_02722,FinTech,SMB,2023-08-27
CUST_02723,Logistics,Mid-Market,2022-12-03
CUST_02724,E-commerce,Mid-Market,2023-05-05
CUST_02725,EdTech,Mid-Market,2023-02-07
CUST_02726,Healthcare,SMB,2023-10-01
CUST_02727,FinTech,SMB,2022-07-10
CUST_02728,E-commerce,SMB,2023-11-02
CUST_02729,Healthcare,SMB,2022-12-01
CUST_02730,Healthcare,SMB,2023-06-06
CUST_02731,E-commerce,Mid-Market,2023-09-11
CUST_02732,FinTech,SMB,2022-03-28
CUST_02733,FinTech,Mid-Market,2023-08-02
CUST_02734,Logistics,SMB,2022-03-03
CUST_02735,EdTech,SMB,2023-01-22
CUST_02736,E-commerce,SMB,2022-05-26
CUST_02737,E-commerce,SMB,2022-06-02
CUST_02738,E-commerce,SMB,2023-09-11
CUST_02739,FinTech,Enterprise,2023-10-22
CUST_02740,EdTech,Mid-Market,2023-11-29
CUST_02741,Logistics,SMB,2022-12-15
CUST_02742,Healthcare,SMB,2022-06-27
CUST_02743,Healthcare,Enterprise,2023-05-02
CUST_02744,E-commerce,SMB,2023-10-23
CUST_02745,EdTech,SMB,2022-09-04
CUST_02746,FinTech,SMB,2022-09-11
CUST_02747,EdTech,Enterprise,2023-05-15
CUST_02748,EdTech,SMB,2023-06-25
CUST_02749,FinTech,SMB,2022-12-18
CUST_02750,E-commerce,Enterprise,2023-05-27
CUST_02751,EdTech,SMB,2022-01-13
CUST_02752,Healthcare,SMB,2023-07-13
CUST_02753,FinTech,SMB,2022-05-31
CUST_02754,Logistics,Mid-Market,2022-02-19
CUST_02755,E-commerce,SMB,2022-08-03
CUST_02756,FinTech,Enterprise,2023-10-06
CUST_02757,Logistics,Mid-Market,2023-01-07
CUST_02758,Logistics,SMB,2022-04-23
CUST_02759,EdTech,Enterprise,2022-09-09
CUST_02760,EdTech,SMB,2022-12-07
CUST_02761,EdTech,SMB,2022-02-22
CUST_02762,FinTech,SMB,2022-05-10
CUST_02763,FinTech,SMB,2022-07-12
CUST_02764,E-commerce,SMB,2023-08-14
CUST_02765,EdTech,SMB,2022-02-26
CUST_02766,Logistics,SMB,2022-04-07
CUST_02767,Healthcare,Mid-Market,2022-07-17
CUST_02768,E-commerce,SMB,2023-10-09
CUST_02769,FinTech,Enterprise,2022-05-27
CUST_02770,E-commerce,SMB,2023-11-15
CUST_02771,E-commerce,SMB,2023-07-29
CUST_02772,E-commerce,SMB,2023-07-31
CUST_02773,E-commerce,SMB,2022-10-22
CUST_02774,Healthcare,SMB,2023-09-13
CUST_02775,EdTech,Mid-Market,2023-11-15
CUST_02776,Logistics,Enterprise,2022-01-12
CUST_02777,E-commerce,Enterprise,2022-11-29
CUST_02778,E-commerce,SMB,2022-08-08
CUST_02779,E-commerce,Mid-Market,2023-02-02
CUST_02780,EdTech,SMB,2022-12-08
CUST_02781,FinTech,SMB,2023-05-27
CUST_02782,FinTech,Mid-Market,2022-06-21
CUST_02783,Healthcare,Mid-Market,2023-04-13
CUST_02784,FinTech,SMB,2022-06-15
CUST_02785,E-commerce,SMB,2023-11-30
CUST_02786,E-commerce,SMB,2022-06-19
CUST_02787,E-commerce,Mid-Market,2023-07-18
CUST_02788,Healthcare,SMB,2023-05-27
CUST_02789,E-commerce,Enterprise,2022-07-08
CUST_02790,FinTech,SMB,2022-04-30
CUST_02791,EdTech,SMB,2022-04-15
CUST_02792,EdTech,SMB,2023-11-05
CUST_02793,Logistics,SMB,2022-02-10
CUST_02794,FinTech,SMB,2023-11-08
CUST_02795,E-commerce,Mid-Market,2022-11-17
CUST_02796,EdTech,Mid-Market,2022-12-01
CUST_02797,FinTech,Enterprise,2022-06-09
CUST_02798,EdTech,Mid-Market,2022-09-21
CUST_02799,E-commerce,Mid-Market,2023-06-14
CUST_02800,EdTech,SMB,2023-11-16
CUST_02801,Logistics,Mid-Market,2023-04-22
CUST_02802,Logistics,SMB,2022-12-18
CUST_02803,EdTech,SMB,2023-06-29
CUST_02804,FinTech,SMB,2022-07-29
CUST_02805,FinTech,SMB,2023-05-11
CUST_02806,FinTech,SMB,2023-01-17
CUST_02807,EdTech,Enterprise,2023-11-07
CUST_02808,FinTech,SMB,2023-04-26
CUST_02809,E-commerce,SMB,2022-01-05
CUST_02810,Logistics,SMB,2022-02-03
CUST_02811,E-commerce,SMB,2022-05-25
CUST_02812,FinTech,SMB,2022-12-17
CUST_02813,E-commerce,SMB,2023-08-06
CUST_02814,FinTech,SMB,2023-04-10
CUST_02815,EdTech,SMB,2022-12-14
CUST_02816,E-commerce,Mid-Market,2022-05-05
CUST_02817,EdTech,Mid-Market,2022-09-28
CUST_02818,EdTech,SMB,2022-12-23
CUST_02819,Healthcare,SMB,2023-06-11
CUST_02820,FinTech,SMB,2023-05-13
CUST_02821,Logistics,Mid-Market,2022-06-02
CUST_02822,FinTech,SMB,2022-02-22
CUST_02823,Logistics,SMB,2022-05-29
CUST_02824,FinTech,Mid-Market,2023-05-18
CUST_02825,EdTech,SMB,2023-03-26
CUST_02826,E-commerce,SMB,2022-08-07
CUST_02827,E-commerce,SMB,2023-09-17
CUST_02828,Healthcare,Enterprise,2022-10-04
CUST_02829,Logistics,Mid-Market,2023-03-28
CUST_02830,Logistics,Mid-Market,2023-03-04
CUST_02831,Logistics,SMB,2022-03-24
CUST_02832,EdTech,SMB,2022-08-06
CUST_02833,Logistics,Enterprise,2023-06-11
CUST_02834,E-commerce,Enterprise,2023-02-08
CUST_02835,EdTech,SMB,2022-10-17
CUST_02836,FinTech,Mid-Market,2023-02-24
CUST_02837,Logistics,SMB,2022-12-05
CUST_02838,Logistics,SMB,2023-11-01
CUST_02839,FinTech,Mid-Market,2023-02-23
CUST_02840,Logistics,SMB,2022-07-26
CUST_02841,FinTech,Enterprise,2023-11-17
CUST_02842,EdTech,SMB,2023-11-27
CUST_02843,E-commerce,SMB,2022-09-22
CUST_02844,FinTech,Enterprise,2022-02-05
CUST_02845,Healthcare,Enterprise,2023-01-08
CUST_02846,FinTech,SMB,2023-05-03
CUST_02847,Logistics,SMB,2022-09-16
CUST_02848,EdTech,Mid-Market,2023-06-15
CUST_02849,EdTech,SMB,2022-01-23
CUST_02850,FinTech,Enterprise,2022-04-14
CUST_02851,E-commerce,Enterprise,2022-08-29
CUST_02852,Healthcare,SMB,2022-09-10
CUST_02853,EdTech,SMB,2022-05-22
CUST_02854,Logistics,SMB,2023-10-17
CUST_02855,Logistics,Enterprise,2023-03-27
CUST_02856,E-commerce,SMB,2022-11-03
CUST_02857,EdTech,SMB,2023-05-15
CUST_02858,FinTech,SMB,2023-09-14
CUST_02859,Logistics,SMB,2022-01-08
CUST_02860,E-commerce,SMB,2022-03-10
CUST_02861,EdTech,SMB,2023-11-22
CUST_02862,EdTech,Enterprise,2023-07-29
CUST_02863,EdTech,Enterprise,2022-03-09
CUST_02864,EdTech,Mid-Market,2023-02-12
CUST_02865,EdTech,SMB,2023-06-02
CUST_02866,Logistics,SMB,2022-04-29
CUST_02867,E-commerce,Mid-Market,2022-01-31
CUST_02868,EdTech,SMB,2023-06-02
CUST_02869,Healthcare,Enterprise,2023-04-28
CUST_02870,Healthcare,Mid-Market,2022-07-26
CUST_02871,E-commerce,SMB,2023-10-31
CUST_02872,FinTech,Enterprise,2023-08-02
CUST_02873,FinTech,Enterprise,2023-01-22
CUST_02874,FinTech,SMB,2023-02-16
CUST_02875,Healthcare,SMB,2023-01-05
CUST_02876,FinTech,SMB,2022-12-19
CUST_02877,Logistics,SMB,2022-12-02
CUST_02878,EdTech,SMB,2022-10-16
CUST_02879,Healthcare,SMB,2022-05-20
CUST_02880,E-commerce,Enterprise,2022-10-27
CUST_02881,E-commerce,SMB,2022-01-13
CUST_02882,EdTech,SMB,2023-10-26
CUST_02883,Healthcare,Mid-Market,2023-03-04
CUST_02884,FinTech,SMB,2023-02-04
CUST_02885,FinTech,Mid-Market,2022-04-19
CUST_02886,Logistics,SMB,2023-04-30
CUST_02887,Logistics,SMB,2022-12-22
CUST_02888,FinTech,SMB,2022-05-29
CUST_02889,E-commerce,Mid-Market,2022-11-03
CUST_02890,E-commerce,SMB,2023-06-17
CUST_02891,Logistics,Mid-Market,2022-03-01
CUST_02892,EdTech,SMB,2023-03-11
CUST_02893,FinTech,SMB,2022-01-21
CUST_02894,Logistics,SMB,2023-01-17
CUST_02895,Logistics,Enterprise,2022-09-02
CUST_02896,FinTech,Enterprise,2022-03-14
CUST_02897,FinTech,SMB,2023-03-25
CUST_02898,E-commerce,SMB,2022-03-17
CUST_02899,EdTech,SMB,2023-11-29
CUST_02900,EdTech,SMB,2023-08-13
CUST_02901,FinTech,SMB,2023-01-25
CUST_02902,Healthcare,Enterprise,2023-07-31
CUST_02903,Logistics,Enterprise,2022-12-08
CUST_02904,Logistics,SMB,2022-10-17
CUST_02905,FinTech,SMB,2023-07-22
CUST_02906,Healthcare,Mid-Market,2022-11-27
CUST_02907,E-commerce,Mid-Market,2022-09-16
CUST_02908,FinTech,SMB,2023-03-02
CUST_02909,FinTech,SMB,2022-01-06
CUST_02910,Logistics,SMB,2022-01-06
CUST_02911,FinTech,SMB,2022-07-10
CUST_02912,FinTech,SMB,2022-05-28
CUST_02913,FinTech,SMB,2023-02-09
CUST_02914,Logistics,Mid-Market,2022-09-15
CUST_02915,E-commerce,SMB,2023-04-24
CUST_02916,E-commerce,SMB,2022-03-31
CUST_02917,FinTech,SMB,2022-01-10
CUST_02918,Logistics,Mid-Market,2022-03-28
CUST_02919,E-commerce,Mid-Market,2022-05-31
CUST_02920,E-commerce,SMB,2023-09-17
CUST_02921,E-commerce,SMB,2022-01-30
CUST_02922,Logistics,Enterprise,2022-05-08
CUST_02923,Logistics,SMB,2022-03-19
CUST_02924,FinTech,SMB,2023-02-25
CUST_02925,EdTech,SMB,2022-02-24
CUST_02926,E-commerce,SMB,2023-04-25
CUST_02927,EdTech,SMB,2022-11-01
CUST_02928,Logistics,Enterprise,2023-06-30
CUST_02929,Logistics,Mid-Market,2022-04-15
CUST_02930,Logistics,SMB,2022-06-21
CUST_02931,EdTech,Enterprise,2023-05-14
CUST_02932,Logistics,SMB,2022-01-22
CUST_02933,FinTech,SMB,2022-10-14
CUST_02934,Logistics,SMB,2023-01-26
CUST_02935,Healthcare,Mid-Market,2023-09-09
CUST_02936,EdTech,SMB,2022-05-29
CUST_02937,Healthcare,SMB,2022-09-29
CUST_02938,Logistics,Mid-Market,2022-10-26
CUST_02939,FinTech,Mid-Market,2022-06-21
CUST_02940,E-commerce,Mid-Market,2022-02-16
CUST_02941,Logistics,SMB,2023-09-18
CUST_02942,FinTech,SMB,2022-07-26
CUST_02943,EdTech,SMB,2023-03-29
CUST_02944,Healthcare,SMB,2023-01-30
CUST_02945,Healthcare,Enterprise,2022-10-28
CUST_02946,Healthcare,SMB,2023-11-07
CUST_02947,EdTech,SMB,2022-06-25
CUST_02948,FinTech,Mid-Market,2022-04-20
CUST_02949,EdTech,SMB,2023-11-15
CUST_02950,Healthcare,SMB,2022-07-21
CUST_02951,Logistics,Mid-Market,2022-06-17
CUST_02952,E-commerce,Mid-Market,2023-09-06
CUST_02953,EdTech,Mid-Market,2022-03-27
CUST_02954,EdTech,SMB,2023-10-16
CUST_02955,FinTech,SMB,2022-02-20
CUST_02956,FinTech,Mid-Market,2022-04-22
CUST_02957,EdTech,SMB,2023-04-08
CUST_02958,Healthcare,SMB,2023-03-18
CUST_02959,E-commerce,Mid-Market,2022-09-28
CUST_02960,FinTech,SMB,2023-07-31
CUST_02961,Healthcare,Mid-Market,2022-12-10
CUST_02962,Logistics,SMB,2022-07-02
CUST_02963,FinTech,SMB,2023-05-18
CUST_02964,Healthcare,SMB,2022-01-10
CUST_02965,Healthcare,Mid-Market,2023-05-09
CUST_02966,E-commerce,SMB,2022-08-22
CUST_02967,E-commerce,SMB,2022-10-25
CUST_02968,Logistics,Mid-Market,2022-09-01
CUST_02969,Healthcare,Mid-Market,2023-05-24
CUST_02970,Healthcare,Enterprise,2022-12-17
CUST_02971,E-commerce,SMB,2022-09-24
CUST_02972,FinTech,SMB,2023-09-22
CUST_02973,FinTech,Enterprise,2023-10-18
CUST_02974,EdTech,Mid-Market,2022-07-20
CUST_02975,E-commerce,SMB,2022-08-27
CUST_02976,EdTech,SMB,2022-11-30
CUST_02977,E-commerce,Mid-Market,2023-02-19
CUST_02978,Logistics,SMB,2023-04-29
CUST_02979,Healthcare,Mid-Market,2023-03-13
CUST_02980,Logistics,SMB,2022-09-03
CUST_02981,E-commerce,SMB,2022-01-08
CUST_02982,Healthcare,Mid-Market,2022-06-01
CUST_02983,FinTech,SMB,2023-01-27
CUST_02984,FinTech,SMB,2022-07-30
CUST_02985,EdTech,SMB,2023-01-02
CUST_02986,E-commerce,SMB,2023-11-01
CUST_02987,E-commerce,Mid-Market,2023-07-24
CUST_02988,FinTech,Mid-Market,2022-03-27
CUST_02989,Logistics,Mid-Market,2022-02-24
CUST_02990,Healthcare,SMB,2023-09-26
CUST_02991,Logistics,SMB,2023-03-22
CUST_02992,Logistics,SMB,2023-09-12
CUST_02993,FinTech,Enterprise,2022-10-31
CUST_02994,FinTech,Mid-Market,2022-05-12
CUST_02995,FinTech,Mid-Market,2023-02-25
CUST_02996,EdTech,SMB,2023-01-20
CUST_02997,Logistics,SMB,2022-07-17
CUST_02998,E-commerce,SMB,2022-02-16
CUST_02999,Healthcare,SMB,2022-07-22
CUST_03000,EdTech,SMB,2022-09-18
CUST_03001,E-commerce,Enterprise,2023-11-21
CUST_03002,Logistics,SMB,2022-01-24
CUST_03003,FinTech,SMB,2023-11-18
CUST_03004,Logistics,SMB,2022-12-06
CUST_03005,Healthcare,Enterprise,2023-02-16
CUST_03006,EdTech,SMB,2022-09-18
CUST_03007,EdTech,Mid-Market,2022-10-13
CUST_03008,Healthcare,Enterprise,2023-05-28
CUST_03009,E-commerce,SMB,2022-03-27
CUST_03010,E-commerce,Mid-Market,2023-03-06
CUST_03011,EdTech,SMB,2023-08-04
CUST_03012,EdTech,SMB,2022-01-31
CUST_03013,FinTech,Mid-Market,2023-08-26
CUST_03014,E-commerce,Mid-Market,2023-03-16
CUST_03015,Healthcare,SMB,2022-12-15
CUST_03016,E-commerce,SMB,2023-02-16
CUST_03017,FinTech,SMB,2023-06-12
CUST_03018,EdTech,SMB,2022-11-06
CUST_03019,EdTech,SMB,2023-01-31
CUST_03020,FinTech,SMB,2022-12-04
CUST_03021,Healthcare,SMB,2023-11-05
CUST_03022,EdTech,Mid-Market,2023-03-13
CUST_03023,Logistics,SMB,2023-10-25
CUST_03024,EdTech,SMB,2022-12-31
CUST_03025,Logistics,SMB,2022-04-23
CUST_03026,FinTech,Mid-Market,2022-06-25
CUST_03027,FinTech,SMB,2022-05-29
CUST_03028,EdTech,SMB,2022-06-27
CUST_03029,E-commerce,SMB,2023-01-17
CUST_03030,Logistics,Mid-Market,2022-08-11
CUST_03031,Healthcare,SMB,2022-09-16
CUST_03032,EdTech,Mid-Market,2022-07-08
CUST_03033,Healthcare,Enterprise,2022-11-02
CUST_03034,EdTech,Mid-Market,2023-01-13
CUST_03035,E-commerce,Mid-Market,2023-08-25
CUST_03036,E-commerce,SMB,2022-12-09
CUST_03037,E-commerce,SMB,2022-06-05
CUST_03038,E-commerce,Enterprise,2022-02-24
CUST_03039,FinTech,SMB,2023-03-18
CUST_03040,FinTech,SMB,2023-11-16
CUST_03041,Logistics,Mid-Market,2022-07-19
CUST_03042,Healthcare,SMB,2023-02-07
CUST_03043,EdTech,SMB,2023-09-06
CUST_03044,EdTech,SMB,2023-10-25
CUST_03045,FinTech,SMB,2023-09-15
CUST_03046,EdTech,Mid-Market,2023-08-26
CUST_03047,FinTech,SMB,2022-06-26
CUST_03048,Logistics,SMB,2023-03-25
CUST_03049,Healthcare,SMB,2023-06-25
CUST_03050,Logistics,Mid-Market,2022-10-28
CUST_03051,E-commerce,Mid-Market,2022-11-03
CUST_03052,E-commerce,SMB,2022-09-24
CUST_03053,E-commerce,Mid-Market,2022-08-02
CUST_03054,Logistics,SMB,2023-08-17
CUST_03055,EdTech,Enterprise,2023-10-02
CUST_03056,Healthcare,SMB,2023-04-28
CUST_03057,E-commerce,Mid-Market,2022-09-19
CUST_03058,E-commerce,SMB,2022-03-08
CUST_03059,E-commerce,SMB,2023-07-28
CUST_03060,Healthcare,SMB,2022-05-13
CUST_03061,E-commerce,Mid-Market,2023-10-11
CUST_03062,Healthcare,SMB,2023-06-24
CUST_03063,E-commerce,Enterprise,2023-05-27
CUST_03064,Logistics,SMB,2022-07-30
CUST_03065,Logistics,SMB,2022-09-10
CUST_03066,Healthcare,SMB,2022-02-07
CUST_03067,Logistics,Mid-Market,2022-02-12
CUST_03068,Healthcare,SMB,2023-09-21
CUST_03069,Logistics,Mid-Market,2023-02-09
CUST_03070,Logistics,Enterprise,2022-02-15
